scorer,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000
bodyparts,Mouse1,Mouse1,Mouse1,Mouse2,Mouse2,Mouse2,Mouse3,Mouse3,Mouse3,Mouse4,Mouse4,Mouse4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1660,932.2723389,39.47475433,0.999998331,1147.49939,43.88375092,0.999988317,541.4656372,642.7585449,0.999996901,1504.599854,679.3596191,0.999997973
1661,932.2764893,39.54193497,0.999998212,1147.499268,43.88375092,0.999988317,541.4656372,642.7585449,0.999996901,1504.599854,679.4219971,0.999998093
1662,932.2938843,39.54193497,0.999999046,1147.490234,43.88375092,0.999988198,541.5057373,642.9766846,0.999996662,1504.599854,679.4219971,0.999997795
1663,932.4480591,39.54193497,0.999999166,1147.490234,43.88340759,0.999988198,541.5061035,642.9785767,0.999996722,1504.73938,679.3596191,0.99999845
1664,932.4528198,39.21784592,0.999999583,1147.499268,43.88340759,0.999991417,541.5335693,642.9962769,0.999995887,1505.375977,679.2012939,0.999998987
1665,932.5037231,39.21784592,0.999999523,1147.499268,43.88340759,0.999992013,541.5335693,643.0241089,0.999995947,1505.394287,679.0635986,0.999998927
1666,932.9682007,39.13128662,0.999999285,1147.515381,44.17697525,0.999993086,541.5061035,643.2337036,0.999995708,1505.873291,679.0140381,0.999999046
1667,933.0238037,39.11271286,0.999999404,1147.519531,44.2090683,0.999992609,541.5061035,643.4352417,0.999994278,1506.454468,678.1997681,0.999999106
1668,933.1947021,38.68112564,0.999999702,1147.519531,44.26172256,0.999993205,541.3834839,643.6063232,0.999996305,1506.657837,677.6369019,0.999999046
1669,933.1958008,38.68112564,0.999999702,1147.515381,44.26244736,0.999993205,541.3834839,643.6298218,0.999996066,1506.661255,677.5565186,0.999999046
1670,933.5327759,38.68112564,0.999999762,1147.449707,44.26244736,0.999993324,541.3834839,643.6298218,0.999995947,1506.666992,677.5145874,0.999999046
1671,933.5839233,38.68112564,0.999999642,1147.449707,44.26222229,0.999993324,541.3834839,643.6298218,0.999996066,1506.666992,677.4318237,0.999999166
1672,933.6851807,38.69041824,0.999999762,1147.449463,44.26172256,0.999993324,541.3834839,643.6297607,0.999996006,1506.661255,677.4318237,0.999999285
1673,933.7036133,38.80230331,0.999999762,1147.449463,44.22776031,0.999992967,541.3834839,643.6295776,0.999996006,1506.661255,677.4318237,0.999999285
1674,933.8372192,39.11464691,0.999999344,1147.279663,43.93716431,0.999993443,541.2278442,643.4727783,0.999997199,1506.152954,678.0797119,0.999999404
1675,933.8759766,39.12677765,0.999999464,1147.277222,43.93557739,0.999993443,541.2278442,643.4654541,0.999997258,1506.114258,678.1127319,0.999999523
1676,933.9309082,39.13886642,0.999999404,1147.257568,43.9239502,0.999993563,541.2278442,643.3303223,0.999997258,1506.092407,678.1764526,0.999999523
1677,933.9309082,39.1595726,0.999999583,1147.257568,43.92225647,0.999993443,541.2285767,643.3303223,0.999997199,1506.092407,678.1764526,0.999999523
1678,933.9584351,39.19081879,0.999999523,1147.255737,43.9115715,0.999993682,541.2303467,643.3303223,0.999997139,1506.04187,678.1764526,0.999999523
1679,933.9584351,39.26391983,0.999999583,1147.236694,43.89702606,0.999993086,541.2304688,643.3303223,0.999997139,1506.017212,678.1764526,0.999999523
1680,933.9584351,39.40976715,0.999999523,1147.189819,43.89702606,0.999992013,541.4481201,643.3303223,0.999996901,1505.844238,678.2001953,0.999999464
1681,933.8554077,39.40976715,0.999999642,1147.189819,43.9115715,0.999992013,541.4520264,643.3066406,0.999996781,1505.607422,678.2001953,0.999999404
1682,933.7415771,39.47190094,0.999999642,1147.189819,43.84562683,0.999994218,541.6293945,643.3066406,0.999996185,1504.876709,678.3677368,0.999999106
1683,933.7388306,39.47539139,0.999999583,1147.189941,43.83165741,0.999994159,541.6293945,643.3066406,0.999996066,1504.773804,679.0039063,0.999998987
1684,933.7388306,39.50766754,0.999999642,1147.189941,43.94827652,0.999994159,541.6293945,643.5861206,0.999996185,1504.57312,679.1450806,0.999998569
1685,933.7388306,39.52265167,0.999999523,1147.189941,43.94827652,0.999993801,541.6279907,643.5892944,0.999996185,1504.57312,679.1762695,0.999998629
1686,933.7692871,39.52265167,0.999999583,1147.139282,44.21410751,0.999994695,541.5216064,643.6151123,0.999996364,1504.57312,679.1854858,0.999998271
1687,933.7702637,39.52265167,0.999999583,1147.106201,44.21410751,0.999990404,541.5216064,643.6151123,0.999996364,1504.216309,679.1762695,0.999998152
1688,933.7702637,39.49647903,0.999999583,1146.72522,44.21410751,0.999979317,541.5114136,643.6151123,0.999996066,1504.087646,679.1762695,0.999998212
1689,933.7692871,39.42832184,0.999999583,1146.72522,44.19380569,0.999977708,541.5112915,643.6148071,0.999995947,1503.886597,678.836853,0.999998212
1690,933.3190308,39.15581894,0.999999702,1146.72522,44.18191147,0.99997592,541.1809082,643.4966431,0.999996066,1504.087646,677.3762207,0.999999166
1691,933.2833862,39.13486099,0.999999642,1146.710938,44.07281113,0.999973893,541.1547852,643.4594727,0.999995887,1504.087646,677.3626099,0.999998927
1692,933.1846924,39.0009613,0.999999881,1146.710938,43.7645874,0.999987423,541.0135498,643.4594727,0.999996305,1504.202637,677.3626099,0.999998987
1693,933.1419067,39.0009613,0.999999881,1146.710938,43.75278854,0.999987602,541.0426636,643.4966431,0.999995947,1504.202637,677.3762207,0.999998927
1694,933.1419067,38.63270187,0.99999994,1146.046143,43.75278854,0.999992788,541.0516968,643.5726318,0.999995828,1504.213867,677.7352295,0.999999046
1695,933.1846924,38.63142395,0.99999994,1145.862549,43.7645874,0.999993801,541.0516968,643.572998,0.999995947,1504.239136,677.7978516,0.999999046
1696,933.2272949,38.63142395,0.999999881,1145.862549,44.01319122,0.999995589,541.0516968,643.572998,0.999996006,1504.242065,677.7978516,0.999998927
1697,933.2272949,38.61532211,0.999999881,1145.862549,44.08904648,0.999996185,541.0518799,643.5726318,0.999995947,1504.372314,677.7978516,0.999999166
1698,933.2272949,38.59218597,0.999999881,1146.162964,44.21635056,0.999996841,542.0113525,643.0686035,0.999993682,1505.365234,677.2007446,0.999999464
1699,933.1960449,38.59321594,0.999999821,1146.162964,44.21635056,0.999996245,542.0115967,643.0678711,0.999993563,1505.501709,677.1917725,0.999999404
1700,933.1779785,38.61532211,0.999999821,1146.162964,44.22642899,0.999996424,542.0115967,643.0678711,0.999993563,1505.924316,676.9017334,0.999999464
1701,933.1517944,38.61532211,0.999999881,1146.051392,44.26477432,0.999996662,542.0113525,643.0686035,0.999993563,1505.924316,677.085144,0.999999464
1702,932.9450684,38.63280487,0.999999821,1146.044678,44.26477432,0.999997079,542.0115967,643.09552,0.999994576,1505.924316,677.085144,0.999999464
1703,932.7290039,38.77037048,0.999999762,1146.033447,44.40528488,0.999997139,542.0116577,643.1008911,0.999994457,1505.755371,677.085144,0.999999464
1704,932.7290039,38.77037048,0.999999642,1146.044678,44.56998062,0.999997616,542.0235596,643.1433105,0.999994695,1504.966553,677.2044678,0.999999404
1705,932.6655884,38.77037048,0.999999702,1146.050049,44.59944916,0.999997735,542.0235596,643.1448975,0.999994516,1504.717041,677.2044678,0.999999404
1706,932.6655884,38.67541122,0.999999762,1146.000732,44.61746597,0.999996543,542.0235596,643.1448975,0.999995589,1504.55957,677.2265625,0.999999046
1707,932.649231,38.67541122,0.999999762,1146.050049,44.59944916,0.999996662,542.0218506,643.1433105,0.999995649,1504.557007,677.2265625,0.999999106
1708,932.5106812,38.65192032,0.999999881,1146.086426,44.56998062,0.999996722,541.9468384,643.1274414,0.999995708,1504.528076,677.456543,0.999999046
1709,932.4117432,38.56508636,0.999999702,1146.291016,44.32020187,0.999996662,541.946228,643.1274414,0.999995828,1503.557251,678.3689575,0.99999845
1710,931.5145874,38.56508636,0.999999702,1146.306152,44.23393631,0.99999702,541.946228,643.1242676,0.999995887,1503.557251,678.3689575,0.999997854
1711,931.5145874,38.65192032,0.999999762,1146.35437,44.22907639,0.999996901,541.946228,643.1242676,0.999996364,1503.557251,678.3689575,0.999997973
1712,931.5145874,38.65192032,0.999999642,1146.383545,44.22907639,0.999996662,542.1240845,643.1242676,0.999995828,1503.713867,678.4179077,0.99999845
1713,931.6014404,38.99729156,0.999999762,1146.43103,44.22907639,0.999996662,542.1552734,643.1001587,0.999995947,1504.349487,678.4179077,0.99999845
1714,932.1251831,39.07629013,0.999999821,1146.76123,44.26966476,0.999996305,542.4162598,643.0565796,0.999995053,1506.579346,678.6165771,0.999998391
1715,932.157959,39.07909012,0.999999881,1146.800903,44.26966476,0.999996364,542.4208374,643.0375366,0.999994457,1507.445679,679.1139526,0.999998212
1716,932.1798706,39.07909012,0.999999881,1147.06189,44.26966476,0.999996305,542.4336548,642.8059692,0.999995053,1508.05481,679.1139526,0.999998987
1717,932.5722046,39.07909012,0.999999881,1147.06189,44.09698486,0.999996126,542.5306396,642.7392578,0.999995589,1508.290527,679.1139526,0.999998987
1718,932.6993408,39.13246155,0.99999994,1147.070435,44.09698486,0.999996066,542.5306396,642.7392578,0.999995589,1508.290527,679.1139526,0.999998927
1719,932.8500366,39.07909012,0.99999994,1147.070435,44.09698486,0.999996066,542.5306396,642.7392578,0.999995589,1508.290527,679.2457275,0.999999046
1720,932.8884888,39.03236389,0.999999881,1147.070435,44.22328568,0.999995947,542.522583,642.7376099,0.999995828,1508.086304,679.2684937,0.999999046
1721,933.3894043,38.88648224,0.999999881,1147.078247,44.22328568,0.999995947,542.3850708,642.7376099,0.999995708,1507.798584,679.2684937,0.999999046
1722,933.6159668,38.88648224,0.999999762,1147.224854,44.22328568,0.999995947,542.0390015,642.5844727,0.999995112,1507.332397,679.2684937,0.999999166
1723,933.6456299,38.88648224,0.999999762,1147.224854,44.21563721,0.999996066,541.9313354,642.5844727,0.999994993,1507.332397,679.201355,0.999999225
1724,933.8573608,38.88648224,0.999999762,1147.224854,44.01469803,0.999994636,541.9306641,642.5844727,0.999994278,1507.332397,679.0668335,0.999999106
1725,933.8626709,38.88648224,0.999999762,1147.223145,43.8837738,0.999994397,541.7183838,642.6915894,0.999995708,1507.658081,679.0668335,0.999999285
1726,933.8626709,38.95117569,0.999999762,1147.205688,43.87030411,0.99999404,541.6949463,642.6915894,0.999995708,1508.001221,679.0668335,0.999999285
1727,933.8626709,38.95117569,0.999999762,1147.163452,43.8700676,0.999993801,541.6928101,642.6919556,0.999995589,1508.032104,679.0668335,0.999999404
1728,933.8262329,38.9606514,0.999999762,1147.205688,43.8700676,0.99999404,541.5275269,642.7366333,0.999997675,1508.032104,679.0668335,0.999999404
1729,933.4554443,39.00258636,0.999999821,1147.223145,43.87030411,0.99999404,541.5275269,642.7714844,0.999997556,1508.001221,679.072998,0.999999404
1730,933.1964111,39.0813446,0.999999762,1147.388184,44.00448227,0.999992371,541.5275269,643.3615112,0.999997377,1507.28772,679.5904541,0.999999046
1731,933.1643066,39.00258636,0.999999762,1147.422852,44.03334427,0.99999249,541.9614868,643.4591064,0.999997139,1507.259399,679.5904541,0.999999046
1732,932.6394653,38.9606514,0.999999821,1147.422974,44.03334427,0.999992013,542.2857056,643.5438232,0.999996901,1507.259399,679.5904541,0.999999046
1733,932.4962158,38.94708252,0.999999762,1147.422974,44.00448227,0.999991953,542.3650513,643.6523438,0.999996901,1507.28772,679.4185791,0.999999046
1734,932.4702759,38.62278366,0.99999994,1147.598022,44.00319672,0.999989986,542.3650513,643.7017212,0.999996722,1507.28772,678.97229,0.999999225
1735,932.3931274,38.54789734,0.999999881,1147.602417,43.98612976,0.999990106,542.3650513,643.7038574,0.999997377,1507.203003,678.8531494,0.999999166
1736,932.3931274,38.54789734,0.999999821,1147.604126,43.98612976,0.999990106,542.3582764,643.7038574,0.999997377,1507.203003,678.8448486,0.999999285
1737,932.2714233,38.62278366,0.999999881,1147.609863,43.98612976,0.999990165,542.3582764,643.7017212,0.999997497,1507.145386,678.7089233,0.999999166
1738,932.2714233,38.89053345,0.999999762,1147.604126,44.03673935,0.999991655,542.3081055,643.1144409,0.99999702,1507.145386,678.6732788,0.999999285
1739,932.4129639,38.9785614,0.999999881,1147.604126,44.03850174,0.999991417,542.3081055,643.1099243,0.999997079,1507.203003,678.6732788,0.999999404
1740,932.5149536,38.9785614,0.999999881,1147.429321,44.03850174,0.999989152,542.302063,642.6359253,0.999996066,1507.276001,678.7089233,0.999998808
1741,932.5852051,38.9785614,0.999999881,1147.405884,44.03821564,0.999989331,542.302063,642.6359253,0.999995708,1507.391602,678.7567749,0.999998569
1742,932.6401978,38.89883041,0.999999881,1147.405273,44.03821564,0.99998939,542.3081055,642.6061401,0.99999553,1507.415649,678.7904663,0.999998808
1743,932.7574463,38.72920609,0.999999762,1147.404541,44.03850174,0.999989331,542.302063,642.6061401,0.999995232,1507.459839,678.8085327,0.999998689
1744,932.7694702,38.684021,0.999999762,1147.354492,44.27331543,0.999990344,542.2811279,642.7339478,0.999995887,1507.470703,678.8085327,0.999998808
1745,932.8713379,38.684021,0.999999821,1147.347046,44.27360535,0.999989986,542.2536011,643.0758057,0.999996662,1507.515869,678.8085327,0.999999166
1746,932.9058228,38.39388275,0.999999881,1147.134521,44.27539063,0.999993443,542.1362305,643.1836548,0.999997497,1507.661743,678.6959229,0.999999404
1747,932.9170532,38.16426086,0.999999881,1147.133545,44.27539063,0.999993503,541.9616089,643.1850586,0.999997377,1507.641968,678.6373901,0.999999404
1748,932.9170532,38.16426086,0.99999994,1147.132568,44.27539063,0.999993503,541.9616089,643.2271118,0.999997377,1507.661743,678.6373901,0.999999464
1749,932.9170532,38.16426086,0.999999881,1147.132568,44.27757263,0.999993443,541.9616089,643.2271118,0.999997079,1507.709839,678.6959229,0.999999404
1750,932.6942749,38.20224762,0.99999994,1147.133545,44.27757263,0.999993682,541.9616089,643.2271729,0.99999702,1507.724121,678.7293091,0.999999285
1751,932.6488647,38.24752808,0.999999881,1147.133545,44.27757263,0.999993622,541.9616089,643.2272949,0.99999696,1507.724609,678.7293091,0.999999285
1752,932.1334839,38.52363205,0.999999881,1147.269775,44.2081871,0.999993443,541.9616089,643.3817749,0.999997556,1508.247681,678.7293091,0.999998987
1753,932.1334839,38.65698242,0.999999762,1147.269775,44.20185852,0.999993324,541.9616089,643.4213257,0.999997497,1508.275513,678.7293091,0.999999046
1754,932.0336914,39.10540009,0.99999994,1147.286011,44.12266159,0.999995768,541.7277832,643.6726685,0.999997437,1508.287231,678.1514893,0.999999404
1755,932.0821533,39.10540009,0.999999881,1147.28772,44.1191864,0.999995947,541.7277832,643.6741943,0.999997437,1508.287231,678.1514893,0.999999344
1756,932.1334839,39.10540009,0.999999881,1147.320068,44.1191864,0.999996066,541.7242432,643.7144775,0.999997497,1508.313354,678.1050415,0.999999285
1757,932.145874,38.47314072,0.99999994,1147.28772,44.1191864,0.999995947,541.7242432,643.7145386,0.999997616,1508.417725,678.1009521,0.999999166
1758,932.4072266,38.38397217,0.999999881,1147.28772,44.10993195,0.999995828,541.744812,643.7145386,0.999997616,1508.417725,678.0932007,0.999999285
1759,932.4160156,38.31496048,0.999999881,1147.25708,44.10993195,0.999995828,542.0515747,643.7144775,0.999997556,1508.417725,678.039978,0.999999285
1760,932.446106,38.31496048,0.999999821,1147.243042,43.99345016,0.999995768,542.0515747,643.0888062,0.999997377,1507.946289,677.9829102,0.999999464
1761,932.4872437,38.38397217,0.999999881,1147.243042,43.99345016,0.999995708,542.0515747,643.0888062,0.999997079,1507.8479,677.9624634,0.999999404
1762,933.3051758,38.42712021,0.999999881,1147.209351,43.99345016,0.999995291,540.9025879,643.0888062,0.999998212,1507.75293,677.7790527,0.999999404
1763,933.5078125,38.42712021,0.999999881,1147.197876,44.0245018,0.999995232,540.7215576,643.4214478,0.999998271,1507.721558,677.9624634,0.999999404
1764,934.0219116,38.42712021,1,1147.105957,44.38700104,0.999994457,540.3606567,643.7702026,0.999998093,1506.611084,677.9624634,0.999999404
1765,934.0821533,38.36575317,1,1147.091553,44.38700104,0.999994516,540.3062744,643.8387451,0.999997854,1506.22583,678.1500854,0.999999225
1766,934.2415771,38.23888016,0.999999881,1147.091309,44.38700104,0.999994397,540.3062744,644.2055054,0.999997914,1506.104858,678.1500854,0.99999845
1767,934.2827148,38.21806335,0.999999881,1147.084595,44.34869385,0.999994636,540.3606567,644.237793,0.999997914,1506.104858,678.2068481,0.999998689
1768,934.2827148,38.10381317,0.99999994,1147.084595,44.32702255,0.999994516,540.5259399,644.237793,0.999997854,1506.104858,678.2068481,0.999999106
1769,934.2827148,38.10285187,0.99999994,1147.084595,44.31221008,0.999994636,540.8554688,644.237793,0.999996841,1506.104858,678.2068481,0.999999225
1770,934.074707,38.04947281,0.999999881,1147.212891,44.15601349,0.999991596,540.8745117,643.8238525,0.999995232,1506.104858,678.2068481,0.999999404
1771,934.0592041,38.04947281,0.999999881,1147.24707,44.11367416,0.999991775,540.8760376,643.8225708,0.999995351,1506.0177,678.8639526,0.99999851
1772,934.0592041,38.02634048,0.999999881,1147.24707,44.11367416,0.999991655,540.9172363,643.8225708,0.999994993,1505.900146,678.9466553,0.999998987
1773,934.0592041,38.01994324,0.999999881,1147.229004,44.15601349,0.999991655,540.9172363,643.8225708,0.999995112,1505.478516,679.1619263,0.999998987
1774,934.0592041,38.01994324,0.999999881,1147.24707,44.31993484,0.999990702,540.8760376,643.9196777,0.999994755,1505.900146,679.1619263,0.999998629
1775,934.036499,38.05183411,0.999999881,1147.24707,44.36022949,0.999990582,540.8760376,643.921936,0.999994695,1506.0177,678.9466553,0.999998569
1776,934.0316162,38.05183411,0.999999881,1147.34314,44.4005394,0.999992013,540.9485474,644.0708008,0.99999553,1506.394653,678.8012085,0.999999344
1777,933.9760742,38.06292343,0.999999881,1147.398193,44.41228485,0.999991536,540.9493408,644.1102905,0.999994636,1506.594116,678.8012085,0.999999225
1778,933.9641113,38.42608261,0.99999994,1147.398193,44.43376923,0.999994278,541.1254883,644.3620605,0.99999541,1506.726929,678.8012085,0.999999166
1779,933.9509888,38.43345261,0.999999881,1147.398193,44.43635559,0.999993622,541.1254883,644.3620605,0.99999547,1506.700806,678.8323975,0.999999344
1780,933.9509888,38.43345261,0.999999881,1147.398193,44.4375267,0.999993742,541.1254883,644.3620605,0.999995172,1506.700806,679.2210083,0.999999166
